LocationType,Location,TimeFrame,DataFormat,Data
County,Mercer,2004,Number,344
County,Mercer,2005,Number,393
County,Mercer,2006,Number,462
County,Mercer,2007,Number,480
County,Mercer,2008,Number,479
County,Mercer,2009,Number,452
County,Mercer,2010,Number,387
County,Mercer,2011,Number,354
County,Mercer,2012,Number,311
County,Mercer,2013,Number,225
County,Mercer,2014,Number,170
County,Mercer,2015,Number,159
County,Mercer,2016,Number,203
County,Mercer,2017,Number,214
County,Mercer,2018,Number,240
County,Mercer,2019,Number,274
County,Mercer,2020,Number,230
County,Mercer,2021,Number,235
County,Mercer,2022,Number,249
County,Metcalfe,2001,Number,13
County,Metcalfe,2002,Number,32
County,Metcalfe,2003,Number,63
County,Metcalfe,2004,Number,64
County,Metcalfe,2005,Number,74
County,Metcalfe,2006,Number,84
County,Metcalfe,2007,Number,73
County,Metcalfe,2008,Number,75
County,Metcalfe,2009,Number,77
County,Metcalfe,2010,Number,92
County,Metcalfe,2011,Number,114
County,Metcalfe,2012,Number,104
County,Metcalfe,2013,Number,101
County,Metcalfe,2014,Number,68
County,Metcalfe,2015,Number,47
County,Metcalfe,2016,Number,59
County,Metcalfe,2017,Number,51
County,Metcalfe,2018,Number,32
County,Metcalfe,2019,Number,18
County,Metcalfe,2020,Number,27
County,Metcalfe,2021,Number,16
County,Metcalfe,2022,Number,14
County,Monroe,2001,Number,164
County,Monroe,2002,Number,38
County,Monroe,2003,Number,54
County,Monroe,2004,Number,60
County,Monroe,2005,Number,50
County,Monroe,2006,Number,47
County,Monroe,2007,Number,40
County,Monroe,2008,Number,30
County,Monroe,2009,Number,33
County,Monroe,2010,Number,68
County,Monroe,2011,Number,63
County,Monroe,2012,Number,75
County,Monroe,2013,Number,63
County,Monroe,2014,Number,48
County,Monroe,2015,Number,42
County,Monroe,2016,Number,52
County,Monroe,2017,Number,72
County,Monroe,2018,Number,85
County,Monroe,2019,Number,91
County,Monroe,2020,Number,70
County,Monroe,2021,Number,66
County,Monroe,2022,Number,62
County,Montgomery,2001,Number,72
County,Montgomery,2002,Number,212
County,Montgomery,2003,Number,242
County,Montgomery,2004,Number,426
County,Montgomery,2005,Number,395
County,Montgomery,2006,Number,463
County,Montgomery,2007,Number,478
County,Montgomery,2008,Number,515
County,Montgomery,2009,Number,457
County,Montgomery,2010,Number,427
County,Montgomery,2011,Number,461
County,Montgomery,2012,Number,456
County,Montgomery,2013,Number,271
County,Montgomery,2014,Number,215
County,Montgomery,2015,Number,164
County,Montgomery,2016,Number,154
County,Montgomery,2017,Number,122
County,Montgomery,2018,Number,162
County,Montgomery,2019,Number,224
County,Montgomery,2020,Number,205
County,Montgomery,2021,Number,159
County,Montgomery,2022,Number,189
County,Morgan,2001,Number,193
County,Morgan,2002,Number,63
County,Morgan,2003,Number,80
County,Morgan,2004,Number,141
County,Morgan,2005,Number,111
County,Morgan,2006,Number,101
County,Morgan,2007,Number,91
County,Morgan,2008,Number,79
County,Morgan,2009,Number,63
County,Morgan,2010,Number,49
County,Morgan,2011,Number,64
County,Morgan,2012,Number,51
County,Morgan,2013,Number,15
County,Morgan,2014,Number,19
County,Morgan,2015,Number,12
County,Morgan,2016,Number,15
County,Morgan,2017,Number,11
County,Morgan,2018,Number,13
County,Morgan,2019,Number,32
County,Morgan,2020,Number,31
County,Morgan,2021,Number,20
County,Morgan,2022,Number,17
County,Muhlenberg,2001,Number,207
County,Muhlenberg,2002,Number,233
County,Muhlenberg,2003,Number,263
County,Muhlenberg,2004,Number,356
County,Muhlenberg,2005,Number,373
County,Muhlenberg,2006,Number,394
County,Muhlenberg,2007,Number,382
County,Muhlenberg,2008,Number,344
County,Muhlenberg,2009,Number,286
County,Muhlenberg,2010,Number,301
County,Muhlenberg,2011,Number,275
County,Muhlenberg,2012,Number,265
County,Muhlenberg,2013,Number,183
County,Muhlenberg,2014,Number,143
County,Muhlenberg,2015,Number,118
County,Muhlenberg,2016,Number,121
County,Muhlenberg,2017,Number,149
County,Muhlenberg,2018,Number,153
County,Muhlenberg,2019,Number,182
County,Muhlenberg,2020,Number,164
County,Muhlenberg,2021,Number,151
County,Muhlenberg,2022,Number,150
County,Nelson,2001,Number,261
County,Nelson,2002,Number,315
County,Nelson,2003,Number,336
County,Nelson,2004,Number,510
County,Nelson,2005,Number,569
County,Nelson,2006,Number,683
County,Nelson,2007,Number,704
County,Nelson,2008,Number,673
County,Nelson,2009,Number,591
County,Nelson,2010,Number,614
County,Nelson,2011,Number,653
County,Nelson,2012,Number,592
County,Nelson,2013,Number,403
County,Nelson,2014,Number,337
County,Nelson,2015,Number,204
County,Nelson,2016,Number,219
County,Nelson,2017,Number,256
County,Nelson,2018,Number,302
County,Nelson,2019,Number,355
County,Nelson,2020,Number,285
County,Nelson,2021,Number,218
County,Nelson,2022,Number,180
County,Nicholas,2001,Number,70
County,Nicholas,2002,Number,78
County,Nicholas,2003,Number,75
County,Nicholas,2004,Number,113
County,Nicholas,2005,Number,126
County,Nicholas,2006,Number,114
County,Nicholas,2007,Number,96
County,Nicholas,2008,Number,104
County,Nicholas,2009,Number,89
County,Nicholas,2010,Number,77
County,Nicholas,2011,Number,76
County,Nicholas,2012,Number,75
County,Nicholas,2013,Number,45
County,Nicholas,2014,Number,45
County,Nicholas,2015,Number,22
County,Nicholas,2016,Number,27
County,Nicholas,2017,Number,32
County,Nicholas,2018,Number,23
County,Nicholas,2019,Number,45
County,Nicholas,2020,Number,47
County,Nicholas,2021,Number,33
County,Nicholas,2022,Number,42
County,Ohio,2001,Number,186
County,Ohio,2002,Number,173
County,Ohio,2003,Number,175
County,Ohio,2004,Number,233
County,Ohio,2005,Number,265
County,Ohio,2006,Number,290
County,Ohio,2007,Number,277
County,Ohio,2008,Number,336
County,Ohio,2009,Number,290
County,Ohio,2010,Number,330
County,Ohio,2011,Number,306
County,Ohio,2012,Number,297
County,Ohio,2013,Number,212
County,Ohio,2014,Number,170
County,Ohio,2015,Number,131
County,Ohio,2016,Number,185
County,Ohio,2017,Number,161
County,Ohio,2018,Number,180
County,Ohio,2019,Number,200
County,Ohio,2020,Number,121
County,Ohio,2021,Number,106
County,Ohio,2022,Number,108
County,Oldham,2001,Number,172
County,Oldham,2002,Number,202
County,Oldham,2003,Number,227
County,Oldham,2004,Number,391
County,Oldham,2005,Number,466
County,Oldham,2006,Number,509
County,Oldham,2007,Number,530
County,Oldham,2008,Number,583
County,Oldham,2009,Number,498
County,Oldham,2010,Number,471
County,Oldham,2011,Number,526
County,Oldham,2012,Number,468
County,Oldham,2013,Number,275
County,Oldham,2014,Number,225
County,Oldham,2015,Number,169
County,Oldham,2016,Number,196
County,Oldham,2017,Number,199
County,Oldham,2018,Number,199
County,Oldham,2019,Number,201
County,Oldham,2020,Number,200
County,Oldham,2021,Number,185
County,Oldham,2022,Number,171
County,Owen,2001,Number,21
County,Owen,2002,Number,38
County,Owen,2003,Number,44
County,Owen,2004,Number,61
County,Owen,2005,Number,47
County,Owen,2006,Number,34
County,Owen,2007,Number,25
County,Owen,2008,Number,44
County,Owen,2009,Number,25
County,Owen,2010,Number,23
County,Owen,2011,Number,15
County,Owen,2012,Number,20
County,Owen,2013,Number,20
County,Owen,2014,Number,25
County,Owen,2015,Number,22
County,Owen,2016,Number,16
County,Owen,2017,Number,22
County,Owen,2018,Number,24
County,Owen,2019,Number,54
County,Owen,2020,Number,52
County,Owen,2021,Number,49
County,Owen,2022,Number,47
County,Owsley,2001,Number,53
County,Owsley,2002,Number,38
County,Owsley,2003,Number,23
County,Owsley,2004,Number,35
County,Owsley,2005,Number,30
County,Owsley,2006,Number,36
County,Owsley,2007,Number,24
County,Owsley,2008,Number,10
County,Owsley,2009,Number,17
County,Owsley,2010,Number,13
County,Owsley,2011,Number,23
County,Owsley,2012,Number,17
County,Owsley,2013,Number,13
County,Owsley,2014,Number,13
County,Owsley,2015,Number,10
County,Owsley,2016,Number,<10
County,Owsley,2017,Number,<10
County,Owsley,2018,Number,<10
County,Owsley,2019,Number,22
County,Owsley,2020,Number,12
County,Owsley,2021,Number,12
County,Owsley,2022,Number,13
County,Pendleton,2001,Number,42
County,Pendleton,2002,Number,64
County,Pendleton,2003,Number,82
County,Pendleton,2004,Number,142
County,Pendleton,2005,Number,137
County,Pendleton,2006,Number,161
County,Pendleton,2007,Number,184
County,Pendleton,2008,Number,155
County,Pendleton,2009,Number,127
County,Pendleton,2010,Number,122
County,Pendleton,2011,Number,148
County,Pendleton,2012,Number,144
County,Pendleton,2013,Number,115
County,Pendleton,2014,Number,111
County,Pendleton,2015,Number,111
County,Pendleton,2016,Number,95
County,Pendleton,2017,Number,98
County,Pendleton,2018,Number,113
County,Pendleton,2019,Number,160
County,Pendleton,2020,Number,118
County,Pendleton,2021,Number,97
County,Pendleton,2022,Number,178
County,Perry,2001,Number,390
County,Perry,2002,Number,376
County,Perry,2003,Number,354
County,Perry,2004,Number,576
County,Perry,2005,Number,533
County,Perry,2006,Number,463
County,Perry,2007,Number,397
County,Perry,2008,Number,398
County,Perry,2009,Number,389
County,Perry,2010,Number,368
County,Perry,2011,Number,345
County,Perry,2012,Number,300
County,Perry,2013,Number,225
County,Perry,2014,Number,183
County,Perry,2015,Number,136
County,Perry,2016,Number,205
County,Perry,2017,Number,186
County,Perry,2018,Number,264
County,Perry,2019,Number,302
County,Perry,2020,Number,220
County,Perry,2021,Number,193
County,Perry,2022,Number,160
County,Pike,2001,Number,784
County,Pike,2002,Number,647
County,Pike,2003,Number,511
County,Pike,2004,Number,868
County,Pike,2005,Number,943
County,Pike,2006,Number,861
County,Pike,2007,Number,756
County,Pike,2008,Number,717
County,Pike,2009,Number,748
County,Pike,2010,Number,663
County,Pike,2011,Number,586
County,Pike,2012,Number,515
County,Pike,2013,Number,303
County,Pike,2014,Number,281
County,Pike,2015,Number,253
County,Pike,2016,Number,331
County,Pike,2017,Number,334
County,Pike,2018,Number,379
County,Pike,2019,Number,359
County,Pike,2020,Number,320
County,Pike,2021,Number,298
County,Pike,2022,Number,262
County,Powell,2001,Number,101
County,Powell,2002,Number,105
County,Powell,2003,Number,118
County,Powell,2004,Number,234
County,Powell,2005,Number,244
County,Powell,2006,Number,287
County,Powell,2007,Number,314
County,Powell,2008,Number,280
County,Powell,2009,Number,224
County,Powell,2010,Number,184
County,Powell,2011,Number,168
County,Powell,2012,Number,161
County,Powell,2013,Number,145
County,Powell,2014,Number,124
County,Powell,2015,Number,112
County,Powell,2016,Number,140
County,Powell,2017,Number,128
County,Powell,2018,Number,121
County,Powell,2019,Number,128
County,Powell,2020,Number,118
County,Powell,2021,Number,122
County,Powell,2022,Number,125
County,Pulaski,2001,Number,781
County,Pulaski,2002,Number,747
County,Pulaski,2003,Number,767
County,Pulaski,2004,Number,1236
County,Pulaski,2005,Number,1254
County,Pulaski,2006,Number,1351
County,Pulaski,2007,Number,1393
County,Pulaski,2008,Number,1459
County,Pulaski,2009,Number,1414
County,Pulaski,2010,Number,1329
County,Pulaski,2011,Number,1348
County,Pulaski,2012,Number,1309
County,Pulaski,2013,Number,963
County,Pulaski,2014,Number,797
County,Pulaski,2015,Number,702
County,Pulaski,2016,Number,754
County,Pulaski,2017,Number,794
County,Pulaski,2018,Number,944
County,Pulaski,2019,Number,1030
County,Pulaski,2020,Number,991
County,Pulaski,2021,Number,896
County,Pulaski,2022,Number,889
County,Robertson,2001,Number,5
County,Robertson,2002,Number,6
County,Robertson,2003,Number,4
County,Robertson,2004,Number,5
County,Robertson,2005,Number,7
County,Robertson,2006,Number,5
County,Robertson,2007,Number,7
County,Robertson,2008,Number,19
County,Robertson,2009,Number,9
County,Robertson,2010,Number,4
County,Robertson,2011,Number,0
County,Robertson,2012,Number,2
County,Robertson,2013,Number,<10
County,Robertson,2014,Number,<10
County,Robertson,2015,Number,<10
County,Robertson,2016,Number,<10
County,Robertson,2017,Number,<10
County,Robertson,2018,Number,<10
County,Robertson,2019,Number,<10
County,Robertson,2020,Number,<10
County,Robertson,2021,Number,<10
County,Robertson,2022,Number,<10
County,Rockcastle,2001,Number,91
County,Rockcastle,2002,Number,113
County,Rockcastle,2003,Number,114
County,Rockcastle,2004,Number,191
County,Rockcastle,2005,Number,152
County,Rockcastle,2006,Number,252
County,Rockcastle,2007,Number,324
County,Rockcastle,2008,Number,249
County,Rockcastle,2009,Number,136
County,Rockcastle,2010,Number,109
County,Rockcastle,2011,Number,120
County,Rockcastle,2012,Number,112
County,Rockcastle,2013,Number,83
County,Rockcastle,2014,Number,76
County,Rockcastle,2015,Number,65
County,Rockcastle,2016,Number,75
County,Rockcastle,2017,Number,82
County,Rockcastle,2018,Number,91
County,Rockcastle,2019,Number,131
County,Rockcastle,2020,Number,106
County,Rockcastle,2021,Number,77
County,Rockcastle,2022,Number,112
County,Rowan,2001,Number,293
County,Rowan,2002,Number,356
County,Rowan,2003,Number,289
County,Rowan,2004,Number,473
County,Rowan,2005,Number,458
County,Rowan,2006,Number,540
County,Rowan,2007,Number,551
County,Rowan,2008,Number,551
County,Rowan,2009,Number,532
County,Rowan,2010,Number,465
County,Rowan,2011,Number,480
County,Rowan,2012,Number,442
County,Rowan,2013,Number,265
County,Rowan,2014,Number,245
County,Rowan,2015,Number,266
County,Rowan,2016,Number,233
County,Rowan,2017,Number,237
County,Rowan,2018,Number,299
County,Rowan,2019,Number,282
County,Rowan,2020,Number,220
County,Rowan,2021,Number,220
County,Rowan,2022,Number,208
County,Russell,2001,Number,200
County,Russell,2002,Number,206
County,Russell,2003,Number,188
County,Russell,2004,Number,358
County,Russell,2005,Number,387
County,Russell,2006,Number,422
County,Russell,2007,Number,420
County,Russell,2008,Number,452
County,Russell,2009,Number,375
County,Russell,2010,Number,378
County,Russell,2011,Number,383
County,Russell,2012,Number,415
County,Russell,2013,Number,305
County,Russell,2014,Number,281
County,Russell,2015,Number,245
County,Russell,2016,Number,279
County,Russell,2017,Number,254
County,Russell,2018,Number,287
County,Russell,2019,Number,372
County,Russell,2020,Number,354
County,Russell,2021,Number,307
County,Russell,2022,Number,295
County,Scott,2001,Number,226
County,Scott,2002,Number,312
County,Scott,2003,Number,309
County,Scott,2004,Number,625
County,Scott,2005,Number,666
County,Scott,2006,Number,632
County,Scott,2007,Number,753
County,Scott,2008,Number,862
County,Scott,2009,Number,800
County,Scott,2010,Number,799
County,Scott,2011,Number,818
County,Scott,2012,Number,892
County,Scott,2013,Number,709
County,Scott,2014,Number,562
County,Scott,2015,Number,477
County,Scott,2016,Number,458
County,Scott,2017,Number,407
County,Scott,2018,Number,387
County,Scott,2019,Number,392
County,Scott,2020,Number,325
County,Scott,2021,Number,256
County,Scott,2022,Number,320
County,Shelby,2001,Number,212
County,Shelby,2002,Number,249
County,Shelby,2003,Number,295
County,Shelby,2004,Number,501
County,Shelby,2005,Number,595
County,Shelby,2006,Number,681
County,Shelby,2007,Number,748
County,Shelby,2008,Number,768
County,Shelby,2009,Number,693
County,Shelby,2010,Number,642
County,Shelby,2011,Number,673
County,Shelby,2012,Number,635
County,Shelby,2013,Number,457
County,Shelby,2014,Number,363
County,Shelby,2015,Number,303
County,Shelby,2016,Number,344
County,Shelby,2017,Number,358
County,Shelby,2018,Number,373
County,Shelby,2019,Number,388
County,Shelby,2020,Number,340
County,Shelby,2021,Number,274
County,Shelby,2022,Number,302
County,Simpson,2001,Number,162
County,Simpson,2002,Number,151
County,Simpson,2003,Number,155
County,Simpson,2004,Number,233
County,Simpson,2005,Number,217
County,Simpson,2006,Number,246
County,Simpson,2007,Number,217
County,Simpson,2008,Number,149
County,Simpson,2009,Number,132
County,Simpson,2010,Number,149
County,Simpson,2011,Number,176
County,Simpson,2012,Number,202
County,Simpson,2013,Number,144
County,Simpson,2014,Number,99
County,Simpson,2015,Number,90
County,Simpson,2016,Number,115
County,Simpson,2017,Number,121
County,Simpson,2018,Number,143
County,Simpson,2019,Number,203
County,Simpson,2020,Number,190
County,Simpson,2021,Number,134
County,Simpson,2022,Number,118
County,Spencer,2001,Number,51
County,Spencer,2002,Number,54
County,Spencer,2003,Number,51
County,Spencer,2004,Number,82
County,Spencer,2005,Number,117
County,Spencer,2006,Number,148
County,Spencer,2007,Number,169
County,Spencer,2008,Number,157
County,Spencer,2009,Number,126
County,Spencer,2010,Number,112
County,Spencer,2011,Number,119
County,Spencer,2012,Number,113
County,Spencer,2013,Number,93
County,Spencer,2014,Number,76
County,Spencer,2015,Number,65
County,Spencer,2016,Number,64
County,Spencer,2017,Number,79
County,Spencer,2018,Number,88
County,Spencer,2019,Number,108
County,Spencer,2020,Number,108
County,Spencer,2021,Number,105
County,Spencer,2022,Number,103
County,Taylor,2001,Number,219
County,Taylor,2002,Number,220
County,Taylor,2003,Number,192
County,Taylor,2004,Number,280
County,Taylor,2005,Number,258
County,Taylor,2006,Number,275
County,Taylor,2007,Number,296
County,Taylor,2008,Number,334
County,Taylor,2009,Number,384
County,Taylor,2010,Number,404
County,Taylor,2011,Number,427
County,Taylor,2012,Number,408
County,Taylor,2013,Number,322
County,Taylor,2014,Number,274
County,Taylor,2015,Number,223
County,Taylor,2016,Number,286
County,Taylor,2017,Number,268
County,Taylor,2018,Number,319
County,Taylor,2019,Number,452
County,Taylor,2020,Number,377
County,Taylor,2021,Number,286
County,Taylor,2022,Number,247
County,Todd,2001,Number,83
County,Todd,2002,Number,111
County,Todd,2003,Number,117
County,Todd,2004,Number,178
County,Todd,2005,Number,204
County,Todd,2006,Number,261
County,Todd,2007,Number,257
County,Todd,2008,Number,266
County,Todd,2009,Number,233
County,Todd,2010,Number,209
County,Todd,2011,Number,225
County,Todd,2012,Number,193
County,Todd,2013,Number,124
County,Todd,2014,Number,106
County,Todd,2015,Number,86
County,Todd,2016,Number,103
County,Todd,2017,Number,90
County,Todd,2018,Number,92
County,Todd,2019,Number,100
County,Todd,2020,Number,114
County,Todd,2021,Number,84
County,Todd,2022,Number,66
County,Trigg,2001,Number,56
County,Trigg,2002,Number,75
County,Trigg,2003,Number,66
County,Trigg,2004,Number,101
County,Trigg,2005,Number,130
County,Trigg,2006,Number,158
County,Trigg,2007,Number,170
County,Trigg,2008,Number,124
County,Trigg,2009,Number,116
County,Trigg,2010,Number,92
County,Trigg,2011,Number,101
County,Trigg,2012,Number,90
County,Trigg,2013,Number,73
County,Trigg,2014,Number,52
County,Trigg,2015,Number,42
County,Trigg,2016,Number,50
County,Trigg,2017,Number,65
County,Trigg,2018,Number,82
County,Trigg,2019,Number,86
County,Trigg,2020,Number,87
County,Trigg,2021,Number,66
County,Trigg,2022,Number,60
County,Trimble,2001,Number,11
County,Trimble,2002,Number,9
County,Trimble,2003,Number,15
County,Trimble,2004,Number,44
County,Trimble,2005,Number,56
County,Trimble,2006,Number,40
County,Trimble,2007,Number,40
County,Trimble,2008,Number,39
County,Trimble,2009,Number,25
County,Trimble,2010,Number,25
County,Trimble,2011,Number,24
County,Trimble,2012,Number,22
County,Trimble,2013,Number,29
County,Trimble,2014,Number,27
County,Trimble,2015,Number,29
County,Trimble,2016,Number,12
County,Trimble,2017,Number,11
County,Trimble,2018,Number,10
County,Trimble,2019,Number,31
County,Trimble,2020,Number,33
County,Trimble,2021,Number,25
County,Trimble,2022,Number,14
County,Union,2001,Number,83
County,Union,2002,Number,113
County,Union,2003,Number,105
County,Union,2004,Number,165
County,Union,2005,Number,198
County,Union,2006,Number,198
County,Union,2007,Number,158
County,Union,2008,Number,162
County,Union,2009,Number,170
County,Union,2010,Number,152
County,Union,2011,Number,183
County,Union,2012,Number,158
County,Union,2013,Number,122
County,Union,2014,Number,86
County,Union,2015,Number,55
County,Union,2016,Number,91
County,Union,2017,Number,102
County,Union,2018,Number,111
County,Union,2019,Number,122
County,Union,2020,Number,107
County,Union,2021,Number,99
County,Union,2022,Number,96
County,Warren,2001,Number,977
County,Warren,2002,Number,1056
County,Warren,2003,Number,1004
County,Warren,2004,Number,1382
County,Warren,2005,Number,1367
County,Warren,2006,Number,1330
County,Warren,2007,Number,1311
County,Warren,2008,Number,1286
County,Warren,2009,Number,1210
County,Warren,2010,Number,1185
County,Warren,2011,Number,1223
County,Warren,2012,Number,1424
County,Warren,2013,Number,1130
County,Warren,2014,Number,941
County,Warren,2015,Number,869
County,Warren,2016,Number,958
County,Warren,2017,Number,942
County,Warren,2018,Number,1071
County,Warren,2019,Number,1083
County,Warren,2020,Number,1003
County,Warren,2021,Number,891
County,Warren,2022,Number,847
County,Washington,2001,Number,60
County,Washington,2002,Number,82
County,Washington,2003,Number,84
County,Washington,2004,Number,111
County,Washington,2005,Number,96
County,Washington,2006,Number,105
County,Washington,2007,Number,150
County,Washington,2008,Number,167
County,Washington,2009,Number,142
County,Washington,2010,Number,136
County,Washington,2011,Number,121
County,Washington,2012,Number,129
County,Washington,2013,Number,70
County,Washington,2014,Number,80
County,Washington,2015,Number,65
County,Washington,2016,Number,80
County,Washington,2017,Number,69
County,Washington,2018,Number,64
County,Washington,2019,Number,93
County,Washington,2020,Number,86
County,Washington,2021,Number,50
County,Washington,2022,Number,58
County,Wayne,2001,Number,359
County,Wayne,2002,Number,403
County,Wayne,2003,Number,386
County,Wayne,2004,Number,663
County,Wayne,2005,Number,655
County,Wayne,2006,Number,617
County,Wayne,2007,Number,528
County,Wayne,2008,Number,562
County,Wayne,2009,Number,539
County,Wayne,2010,Number,458
County,Wayne,2011,Number,364
County,Wayne,2012,Number,307
County,Wayne,2013,Number,275
County,Wayne,2014,Number,214
County,Wayne,2015,Number,223
County,Wayne,2016,Number,274
County,Wayne,2017,Number,279
County,Wayne,2018,Number,334
County,Wayne,2019,Number,327
County,Wayne,2020,Number,316
County,Wayne,2021,Number,322
County,Wayne,2022,Number,327
County,Webster,2001,Number,36
County,Webster,2002,Number,27
County,Webster,2003,Number,40
County,Webster,2004,Number,52
County,Webster,2005,Number,43
County,Webster,2006,Number,37
County,Webster,2007,Number,38
County,Webster,2008,Number,40
County,Webster,2009,Number,15
County,Webster,2010,Number,13
County,Webster,2011,Number,26
County,Webster,2012,Number,31
County,Webster,2013,Number,21
County,Webster,2014,Number,18
County,Webster,2015,Number,10
County,Webster,2016,Number,14
County,Webster,2017,Number,18
County,Webster,2018,Number,21
County,Webster,2019,Number,28
County,Webster,2020,Number,24
County,Webster,2021,Number,14
County,Webster,2022,Number,19
County,Whitley,2001,Number,658
County,Whitley,2002,Number,564
County,Whitley,2003,Number,590
County,Whitley,2004,Number,947
County,Whitley,2005,Number,871
County,Whitley,2006,Number,804
County,Whitley,2007,Number,668
County,Whitley,2008,Number,632
County,Whitley,2009,Number,560
County,Whitley,2010,Number,373
County,Whitley,2011,Number,372
County,Whitley,2012,Number,429
County,Whitley,2013,Number,322
County,Whitley,2014,Number,266
County,Whitley,2015,Number,192
County,Whitley,2016,Number,182
County,Whitley,2017,Number,177
County,Whitley,2018,Number,201
County,Whitley,2019,Number,275
County,Whitley,2020,Number,262
County,Whitley,2021,Number,218
County,Whitley,2022,Number,242
County,Wolfe,2001,Number,42
County,Wolfe,2002,Number,34
County,Wolfe,2003,Number,42
County,Wolfe,2004,Number,77
County,Wolfe,2005,Number,70
County,Wolfe,2006,Number,33
County,Wolfe,2007,Number,76
County,Wolfe,2008,Number,60
County,Wolfe,2009,Number,51
County,Wolfe,2010,Number,46
County,Wolfe,2011,Number,44
County,Wolfe,2012,Number,40
County,Wolfe,2013,Number,86
County,Wolfe,2014,Number,81
County,Wolfe,2015,Number,84
County,Wolfe,2016,Number,82
County,Wolfe,2017,Number,69
County,Wolfe,2018,Number,76
County,Wolfe,2019,Number,74
County,Wolfe,2020,Number,54
County,Wolfe,2021,Number,43
County,Wolfe,2022,Number,52
County,Woodford,2001,Number,165
County,Woodford,2002,Number,198
County,Woodford,2003,Number,191
County,Woodford,2004,Number,353
County,Woodford,2005,Number,395
County,Woodford,2006,Number,404
County,Woodford,2007,Number,425
County,Woodford,2008,Number,455
County,Woodford,2009,Number,440
County,Woodford,2010,Number,462
County,Woodford,2011,Number,435
County,Woodford,2012,Number,398
County,Woodford,2013,Number,252
County,Woodford,2014,Number,207
County,Woodford,2015,Number,164
County,Woodford,2016,Number,209
County,Woodford,2017,Number,216
County,Woodford,2018,Number,236
County,Woodford,2019,Number,265
County,Woodford,2020,Number,236
County,Woodford,2021,Number,220
County,Woodford,2022,Number,169
